Date,High,Low,Open,Close,Volume,Adj Close
2020-01-02,132.5,128.72000122070312,132.35000610351562,129.61000061035156,488100.0,128.6393585205078
2020-01-03,131.2100067138672,129.02000427246094,129.08999633789062,131.07000732421875,481300.0,130.0884246826172
2020-01-06,131.47000122070312,128.7100067138672,130.74000549316406,131.25999450683594,492700.0,130.27699279785156
2020-01-07,130.74000549316406,128.82000732421875,130.50999450683594,129.3000030517578,380800.0,128.33168029785156
2020-01-08,130.4600067138672,129.0,129.2899932861328,130.22000122070312,500600.0,129.24478149414062
2020-01-09,130.75,129.60000610351562,130.02999877929688,130.3000030517578,353100.0,129.32418823242188
2020-01-10,132.49000549316406,130.08999633789062,130.57000732421875,132.35000610351562,552900.0,131.3588409423828
2020-01-13,133.61000061035156,132.16000366210938,132.16000366210938,133.52999877929688,572100.0,132.52999877929688
2020-01-14,132.74000549316406,130.82000732421875,132.6300048828125,131.7899932861328,475500.0,131.7899932861328
2020-01-15,132.32000732421875,131.1199951171875,131.1199951171875,132.05999755859375,800900.0,132.05999755859375
2020-01-16,133.86000061035156,131.97999572753906,132.30999755859375,133.69000244140625,387000.0,133.69000244140625
2020-01-17,134.27999877929688,133.33999633789062,133.85000610351562,133.99000549316406,537000.0,133.99000549316406
2020-01-21,135.7100067138672,134.16000366210938,134.32000732421875,135.5500030517578,760500.0,135.5500030517578
2020-01-22,136.6199951171875,134.5500030517578,136.3800048828125,134.92999267578125,528800.0,134.92999267578125
2020-01-23,136.5500030517578,134.5,135.00999450683594,136.41000366210938,400700.0,136.41000366210938
2020-01-24,136.99000549316406,135.86000061035156,136.6300048828125,136.9600067138672,402200.0,136.9600067138672
2020-01-27,137.4600067138672,136.05999755859375,136.55999755859375,136.63999938964844,417600.0,136.63999938964844
2020-01-28,138.14999389648438,136.33999633789062,136.7100067138672,137.44000244140625,487400.0,137.44000244140625
2020-01-29,137.7899932861328,136.4499969482422,137.5800018310547,136.5800018310547,458100.0,136.5800018310547
2020-01-30,137.6699981689453,135.69000244140625,136.91000366210938,137.49000549316406,746100.0,137.49000549316406
2020-01-31,138.13999938964844,136.38999938964844,137.22999572753906,137.2100067138672,749800.0,137.2100067138672
2020-02-03,138.5399932861328,136.89999389648438,137.7100067138672,137.14999389648438,451700.0,137.14999389648438
2020-02-04,139.7899932861328,137.49000549316406,137.49000549316406,139.35000610351562,370400.0,139.35000610351562
2020-02-05,140.22000122070312,138.67999267578125,139.16000366210938,139.13999938964844,578100.0,139.13999938964844
2020-02-06,141.07000732421875,138.6699981689453,139.52999877929688,140.35000610351562,348000.0,140.35000610351562
2020-02-07,141.47000122070312,140.3699951171875,140.5800018310547,141.19000244140625,433400.0,141.19000244140625
