Date,High,Low,Open,Close,Volume,Adj Close
2020-01-02,142.66000366210938,141.1300048828125,142.3300018310547,141.67999267578125,1795500,141.67999267578125
2020-01-03,142.6999969482422,140.10000610351562,140.85000610351562,142.4600067138672,1254500,142.4600067138672
2020-01-06,142.67999267578125,141.25,142.13999938964844,141.25999450683594,1631100,141.25999450683594
2020-01-07,141.4199981689453,138.16000366210938,141.0,138.8699951171875,1667200,138.8699951171875
2020-01-08,139.91000366210938,138.58999633789062,139.00999450683594,139.4499969482422,2644600,139.4499969482422
2020-01-09,140.77000427246094,139.1699981689453,139.1999969482422,140.25,1534400,140.25
2020-01-10,142.55999755859375,140.1999969482422,140.39999389648438,142.39999389648438,2760400,142.39999389648438
2020-01-13,143.85000610351562,142.64999389648438,142.9199981689453,143.2899932861328,1743200,143.2899932861328
2020-01-14,143.47999572753906,141.0500030517578,142.9499969482422,141.9499969482422,1667100,141.9499969482422
2020-01-15,144.44000244140625,142.1199951171875,142.16000366210938,144.0500030517578,1431600,144.0500030517578
2020-01-16,145.25,143.77000427246094,144.39999389648438,145.22999572753906,1505500,145.22999572753906
2020-01-17,146.2100067138672,144.4199981689453,145.50999450683594,145.25,2070000,145.25
2020-01-21,148.33999633789062,145.1199951171875,145.32000732421875,148.2100067138672,1650500,148.2100067138672
2020-01-22,149.1999969482422,147.97999572753906,149.00999450683594,148.69000244140625,1920100,148.69000244140625
2020-01-23,150.2100067138672,148.0,149.1300048828125,149.77999877929688,1246800,149.77999877929688
2020-01-24,150.7100067138672,149.25999450683594,150.0,149.89999389648438,868100,149.89999389648438
2020-01-27,150.41000366210938,148.58999633789062,149.3300018310547,150.3000030517578,1363900,150.3000030517578
2020-01-28,151.77999877929688,149.72999572753906,150.14999389648438,151.72999572753906,1539100,151.72999572753906
2020-01-29,151.97000122070312,148.91000366210938,151.8000030517578,149.0500030517578,1519400,149.0500030517578
2020-01-30,151.24000549316406,148.5800018310547,148.6300048828125,151.1300048828125,968300,151.1300048828125
2020-01-31,151.7899932861328,148.72000122070312,151.05999755859375,149.83999633789062,1293900,149.83999633789062
2020-02-03,150.92999267578125,148.94000244140625,150.67999267578125,149.19000244140625,1225000,149.19000244140625
2020-02-04,151.86000061035156,148.89999389648438,149.6300048828125,150.4499969482422,1264700,150.4499969482422
2020-02-05,150.75999450683594,149.30999755859375,150.27000427246094,149.9600067138672,1257900,149.9600067138672
2020-02-06,151.2100067138672,149.41000366210938,150.1300048828125,150.5,1005100,150.5
2020-02-07,151.05999755859375,150.42999267578125,151.05999755859375,150.49000549316406,1119300,150.49000549316406
