Date,High,Low,Open,Close,Volume,Adj Close
2020-01-02,278.29998779296875,274.8900146484375,277.8999938964844,278.1499938964844,181300,278.1499938964844
2020-01-03,278.2699890136719,275.4599914550781,275.4599914550781,277.239990234375,162400,277.239990234375
2020-01-06,277.75,275.489990234375,277.0899963378906,276.5899963378906,265200,276.5899963378906
2020-01-07,276.6300048828125,274.0299987792969,275.8500061035156,274.1700134277344,244300,274.1700134277344
2020-01-08,277.20001220703125,273.3299865722656,274.9200134277344,273.3399963378906,225700,273.3399963378906
2020-01-09,276.8699951171875,273.5899963378906,273.5899963378906,276.239990234375,193800,276.239990234375
2020-01-10,277.2699890136719,273.57000732421875,275.9800109863281,274.8299865722656,220700,274.8299865722656
2020-01-13,276.69000244140625,274.55999755859375,274.55999755859375,275.9599914550781,158700,275.9599914550781
2020-01-14,276.3500061035156,273.489990234375,273.489990234375,274.6499938964844,203400,274.6499938964844
2020-01-15,276.5799865722656,273.0299987792969,274.32000732421875,275.5400085449219,206700,275.5400085449219
2020-01-16,278.4100036621094,276.3900146484375,276.9700012207031,277.42999267578125,264200,277.42999267578125
2020-01-17,281.45001220703125,278.6499938964844,278.6499938964844,279.9700012207031,205900,279.9700012207031
2020-01-21,280.95001220703125,278.6499938964844,280.0,280.0,398400,280.0
2020-01-22,281.0899963378906,278.8900146484375,280.19000244140625,281.0,561600,281.0
2020-01-23,281.1400146484375,276.3299865722656,278.989990234375,280.9200134277344,336400,280.9200134277344
2020-01-24,281.9800109863281,275.4800109863281,280.8699951171875,277.3500061035156,258800,277.3500061035156
2020-01-27,275.6300048828125,272.6300048828125,274.42999267578125,272.67999267578125,173900,272.67999267578125
2020-01-28,276.8599853515625,273.8900146484375,273.8900146484375,275.1400146484375,214900,275.1400146484375
2020-01-29,276.3699951171875,273.6199951171875,275.1600036621094,274.6199951171875,192500,274.6199951171875
2020-01-30,277.1000061035156,271.94000244140625,273.07000732421875,276.8800048828125,214100,276.8800048828125
2020-01-31,278.8699951171875,275.8599853515625,276.0,276.57000732421875,454200,276.57000732421875
2020-02-03,281.1400146484375,276.6600036621094,277.1099853515625,279.5899963378906,288100,279.5899963378906
2020-02-04,282.3299865722656,277.5899963378906,281.489990234375,277.5899963378906,236400,277.5899963378906
2020-02-05,283.30999755859375,278.6400146484375,278.989990234375,283.29998779296875,344900,283.29998779296875
2020-02-06,284.2699890136719,280.260009765625,283.94000244140625,280.45001220703125,374300,280.45001220703125
2020-02-07,285.8500061035156,279.510009765625,279.510009765625,282.5799865722656,229100,282.5799865722656
