Date,High,Low,Open,Close,Volume,Adj Close
2020-01-02,129.47000122070312,126.83000183105469,129.39999389648438,127.55000305175781,881200,127.55000305175781
2020-01-03,127.79000091552734,125.75,126.30999755859375,126.3499984741211,1072800,126.3499984741211
2020-01-06,126.87000274658203,125.5199966430664,126.30000305175781,125.5199966430664,1170300,125.5199966430664
2020-01-07,126.55000305175781,124.5,124.5,125.30999755859375,1244700,125.30999755859375
2020-01-08,125.62000274658203,124.08999633789062,124.83999633789062,124.13999938964844,756100,124.13999938964844
2020-01-09,124.70999908447266,122.30999755859375,124.05999755859375,123.63999938964844,1121500,123.63999938964844
2020-01-10,126.72000122070312,123.93000030517578,124.30000305175781,125.98999786376953,1004900,125.98999786376953
2020-01-13,127.47000122070312,124.91000366210938,126.0,127.36000061035156,839900,127.36000061035156
2020-01-14,129.6999969482422,126.58000183105469,127.02999877929688,129.3000030517578,1744400,129.3000030517578
2020-01-15,130.50999450683594,128.61000061035156,129.00999450683594,129.94000244140625,1051800,129.94000244140625
2020-01-16,133.38999938964844,129.77999877929688,130.0500030517578,133.1300048828125,819400,133.1300048828125
2020-01-17,135.05999755859375,132.83999633789062,133.3699951171875,134.8800048828125,929400,134.8800048828125
2020-01-21,136.02999877929688,133.50999450683594,134.02999877929688,134.8000030517578,912500,134.8000030517578
2020-01-22,136.80999755859375,134.61000061035156,135.08999633789062,135.89999389648438,707000,135.89999389648438
2020-01-23,136.9600067138672,133.86000061035156,135.61000061035156,136.0500030517578,952100,136.0500030517578
2020-01-24,137.25,135.17999267578125,136.2899932861328,135.7899932861328,687800,135.7899932861328
2020-01-27,135.60000610351562,133.74000549316406,134.8800048828125,133.97999572753906,889900,133.97999572753906
2020-01-28,135.80999755859375,133.7100067138672,134.8699951171875,135.4499969482422,752100,135.4499969482422
2020-01-29,137.35000610351562,134.83999633789062,136.50999450683594,135.0500030517578,710300,135.0500030517578
2020-01-30,133.11000061035156,129.14999389648438,133.02999877929688,132.97000122070312,1869000,132.97000122070312
2020-01-31,133.00999450683594,129.80999755859375,132.57000732421875,131.11000061035156,1367300,131.11000061035156
2020-02-03,136.35000610351562,130.89999389648438,131.47999572753906,135.83999633789062,1096500,135.83999633789062
2020-02-04,140.61000061035156,137.39999389648438,137.6199951171875,139.99000549316406,1171600,139.99000549316406
2020-02-05,143.61000061035156,140.52999877929688,141.1699981689453,142.6699981689453,1102200,142.6699981689453
2020-02-06,143.8699951171875,142.0800018310547,143.00999450683594,142.2100067138672,962200,142.2100067138672
2020-02-07,142.72000122070312,139.63999938964844,141.91000366210938,140.0,1152800,140.0
