Date,High,Low,Open,Close,Volume,Adj Close
2020-01-02,25.729999542236328,25.34000015258789,25.68000030517578,25.610000610351562,4714900.0,25.403745651245117
2020-01-03,25.989999771118164,25.360000610351562,25.950000762939453,25.639999389648438,3125700.0,25.433502197265625
2020-01-06,25.790000915527344,25.459999084472656,25.719999313354492,25.520000457763672,4248600.0,25.314470291137695
2020-01-07,25.459999084472656,24.309999465942383,25.260000228881836,25.09000015258789,5493400.0,24.88793182373047
2020-01-08,25.270000457763672,24.729999542236328,25.020000457763672,24.770000457763672,5871700.0,24.57050895690918
2020-01-09,25.100000381469727,24.540000915527344,24.860000610351562,25.040000915527344,3452800.0,24.838335037231445
2020-01-10,25.0,24.729999542236328,24.959999084472656,24.860000610351562,3548700.0,24.6597843170166
2020-01-13,24.829999923706055,24.309999465942383,24.829999923706055,24.40999984741211,6227500.0,24.213409423828125
2020-01-14,24.09000015258789,23.709999084472656,24.0,24.020000457763672,7147100.0,23.826549530029297
2020-01-15,23.950000762939453,23.209999084472656,23.790000915527344,23.31999969482422,4815400.0,23.132186889648438
2020-01-16,23.719999313354492,23.34000015258789,23.3799991607666,23.510000228881836,5742700.0,23.32065773010254
2020-01-17,23.850000381469727,23.399999618530273,23.43000030517578,23.610000610351562,5454800.0,23.41985321044922
2020-01-21,23.510000228881836,22.68000030517578,23.479999542236328,22.729999542236328,9750500.0,22.546937942504883
2020-01-22,23.360000610351562,21.84000015258789,22.84000015258789,22.68000030517578,8477900.0,22.49734115600586
2020-01-23,23.149999618530273,22.309999465942383,22.360000610351562,22.959999084472656,7188500.0,22.77508544921875
2020-01-24,23.049999237060547,22.549999237060547,22.850000381469727,22.860000610351562,5023600.0,22.675891876220703
2020-01-27,22.459999084472656,21.520000457763672,21.56999969482422,22.049999237060547,5917000.0,21.87241554260254
2020-01-28,22.34000015258789,21.84000015258789,22.100000381469727,21.899999618530273,5238800.0,21.723623275756836
2020-01-29,22.229999542236328,21.3799991607666,22.059999465942383,21.479999542236328,5450300.0,21.307004928588867
2020-01-30,22.360000610351562,21.1200008392334,21.190000534057617,22.350000381469727,7351100.0,22.170000076293945
2020-01-31,21.809999465942383,21.3799991607666,21.729999542236328,21.65999984741211,5341300.0,21.65999984741211
2020-02-03,21.84000015258789,21.43000030517578,21.56999969482422,21.510000228881836,4837000.0,21.510000228881836
2020-02-04,22.040000915527344,21.200000762939453,21.81999969482422,21.309999465942383,6352300.0,21.309999465942383
2020-02-05,21.969999313354492,21.559999465942383,21.690000534057617,21.850000381469727,4678400.0,21.850000381469727
2020-02-06,22.329999923706055,21.850000381469727,21.959999084472656,22.229999542236328,4529100.0,22.229999542236328
2020-02-07,22.549999237060547,21.8799991607666,21.979999542236328,22.450000762939453,4115900.0,22.450000762939453
