Date,High,Low,Open,Close,Volume,Adj Close
2020-01-02,150.5500030517578,147.97999572753906,149.0,150.52999877929688,3311900.0,149.48147583007812
2020-01-03,149.9600067138672,147.4499969482422,148.77000427246094,148.44000244140625,3100600.0,147.40603637695312
2020-01-06,148.55999755859375,146.5399932861328,147.27000427246094,148.33999633789062,2549600.0,147.3067169189453
2020-01-07,147.57000732421875,145.50999450683594,147.35000610351562,146.3800048828125,2841900.0,145.36038208007812
2020-01-08,148.57000732421875,146.4600067138672,146.8300018310547,147.67999267578125,2153200.0,146.6513214111328
2020-01-09,147.97000122070312,146.50999450683594,147.80999755859375,147.30999755859375,2272500.0,146.28390502929688
2020-01-10,147.72000122070312,145.8300018310547,147.4499969482422,146.1300048828125,2393700.0,145.11212158203125
2020-01-13,146.8300018310547,145.5500030517578,146.52999877929688,146.82000732421875,3355200.0,145.7973175048828
2020-01-14,147.97999572753906,146.30999755859375,147.4499969482422,146.67999267578125,2742200.0,145.6582794189453
2020-01-15,146.74000549316406,145.1999969482422,146.22000122070312,145.57000732421875,2640500.0,144.5560302734375
2020-01-16,147.92999267578125,146.24000549316406,146.42999267578125,147.8699951171875,3070900.0,146.83999633789062
2020-01-17,148.27000427246094,146.60000610351562,147.2100067138672,147.77999877929688,3331500.0,147.77999877929688
2020-01-21,147.8699951171875,145.69000244140625,147.1999969482422,145.85000610351562,2476700.0,145.85000610351562
2020-01-22,146.55999755859375,142.52000427246094,146.25,142.6300048828125,3602400.0,142.6300048828125
2020-01-23,143.2100067138672,139.8000030517578,141.80999755859375,142.75,3182700.0,142.75
2020-01-24,142.6999969482422,139.25999450683594,142.5500030517578,140.3800048828125,2526200.0,140.3800048828125
2020-01-27,137.80999755859375,135.57000732421875,136.89999389648438,135.72999572753906,2920500.0,135.72999572753906
2020-01-28,137.60000610351562,135.6199951171875,137.02000427246094,136.74000549316406,2763800.0,136.74000549316406
2020-01-29,137.75999450683594,135.6699981689453,137.58999633789062,135.77999877929688,2620000.0,135.77999877929688
2020-01-30,135.97000122070312,132.91000366210938,134.75999450683594,135.3699951171875,3862600.0,135.3699951171875
2020-01-31,134.99000549316406,130.5399932861328,133.82000732421875,131.35000610351562,6785700.0,131.35000610351562
2020-02-03,133.16000366210938,129.3000030517578,131.44000244140625,129.77000427246094,4385300.0,129.77000427246094
2020-02-04,134.77999877929688,132.67999267578125,133.0,133.50999450683594,3501600.0,133.50999450683594
2020-02-05,137.47000122070312,135.44000244140625,135.5500030517578,137.44000244140625,4448100.0,137.44000244140625
2020-02-06,138.3300018310547,136.1300048828125,138.1999969482422,137.25,2283800.0,137.25
2020-02-07,136.49000549316406,133.0,136.0399932861328,133.3699951171875,3811000.0,133.3699951171875
