Date,High,Low,Open,Close,Volume,Adj Close
2020-01-02,190.0,186.66000366210938,189.97000122070312,188.3000030517578,1060500.0,187.59507751464844
2020-01-03,189.91000366210938,186.27999877929688,187.36000061035156,189.52999877929688,1311500.0,188.82046508789062
2020-01-06,191.74000549316406,187.52000427246094,188.97999572753906,190.39999389648438,1615100.0,189.6872100830078
2020-01-07,189.94000244140625,183.30999755859375,189.17999267578125,183.60000610351562,2301500.0,182.9126739501953
2020-01-08,193.75,182.1699981689453,188.75,190.2899932861328,4577800.0,189.57762145996094
2020-01-09,195.9600067138672,190.61000061035156,191.89999389648438,193.58999633789062,2475500.0,192.86526489257812
2020-01-10,192.63999938964844,187.60000610351562,192.08999633789062,188.3800048828125,1881300.0,187.67477416992188
2020-01-13,190.0,187.4499969482422,188.11000061035156,188.44000244140625,1401500.0,187.7345428466797
2020-01-14,191.58999633789062,188.97000122070312,189.27000427246094,190.8300018310547,1292100.0,190.1156005859375
2020-01-15,192.6199951171875,189.69000244140625,189.99000549316406,190.85000610351562,842600.0,190.13552856445312
2020-01-16,192.25,190.3300018310547,191.5399932861328,190.86000061035156,856000.0,190.14549255371094
2020-01-17,193.3800048828125,189.6699981689453,191.1199951171875,189.9499969482422,1787900.0,189.2388916015625
2020-01-21,191.38999938964844,187.1999969482422,187.4499969482422,190.22999572753906,2038100.0,189.51783752441406
2020-01-22,194.44000244140625,191.3800048828125,192.66000366210938,191.94000244140625,1695500.0,191.22145080566406
2020-01-23,194.1300048828125,190.91000366210938,191.32000732421875,193.97000122070312,1089800.0,193.2438507080078
2020-01-24,194.67999267578125,190.4600067138672,193.97999572753906,191.55999755859375,853100.0,190.84286499023438
2020-01-27,191.9199981689453,189.0500030517578,190.0,190.89999389648438,1028100.0,190.18533325195312
2020-01-28,194.97000122070312,190.67999267578125,191.4499969482422,192.75,985400.0,192.02841186523438
2020-01-29,193.7899932861328,190.8300018310547,192.7899932861328,192.5800018310547,624300.0,191.8590545654297
2020-01-30,192.3000030517578,189.86000061035156,192.13999938964844,190.7899932861328,723200.0,190.07574462890625
2020-01-31,191.42999267578125,187.7100067138672,189.89999389648438,188.3000030517578,1003700.0,187.59507751464844
2020-02-03,189.89999389648438,188.0,188.9600067138672,189.1199951171875,826500.0,188.41200256347656
2020-02-04,194.9600067138672,191.47999572753906,191.60000610351562,192.88999938964844,1205800.0,192.1678924560547
2020-02-05,197.66000366210938,193.82000732421875,193.82000732421875,197.13999938964844,1338300.0,196.4019775390625
2020-02-06,200.38999938964844,197.6300048828125,198.0,199.8000030517578,1171600.0,199.05201721191406
2020-02-07,200.80999755859375,197.5800018310547,198.63999938964844,200.33999633789062,1223800.0,199.58999633789062
