Date,High,Low,Open,Close,Volume,Adj Close
2020-01-02,36.130001068115234,35.29999923706055,35.869998931884766,35.7400016784668,1763500,35.7400016784668
2020-01-03,35.95000076293945,35.279998779296875,35.279998779296875,35.880001068115234,1277600,35.880001068115234
2020-01-06,35.779998779296875,35.43000030517578,35.56999969482422,35.63999938964844,1833900,35.63999938964844
2020-01-07,36.08000183105469,35.36000061035156,35.36000061035156,35.540000915527344,2108800,35.540000915527344
2020-01-08,35.630001068115234,34.970001220703125,35.439998626708984,35.4900016784668,1829100,35.4900016784668
2020-01-09,35.70000076293945,35.27000045776367,35.68000030517578,35.58000183105469,1341600,35.58000183105469
2020-01-10,35.7400016784668,35.209999084472656,35.68000030517578,35.36000061035156,1656800,35.36000061035156
2020-01-13,36.119998931884766,35.2599983215332,35.369998931884766,36.060001373291016,1305700,36.060001373291016
2020-01-14,36.849998474121094,35.81999969482422,35.88999938964844,36.59000015258789,2426500,36.59000015258789
2020-01-15,36.720001220703125,36.33000183105469,36.65999984741211,36.65999984741211,1547600,36.65999984741211
2020-01-16,37.040000915527344,36.209999084472656,36.68000030517578,36.81999969482422,1326700,36.81999969482422
2020-01-17,36.900001525878906,36.220001220703125,36.75,36.790000915527344,3427500,36.790000915527344
2020-01-21,36.939998626708984,36.33000183105469,36.75,36.75,3111400,36.75
2020-01-22,36.869998931884766,36.33000183105469,36.849998474121094,36.75,2177600,36.75
2020-01-23,36.939998626708984,36.2599983215332,36.599998474121094,36.88999938964844,1895300,36.88999938964844
2020-01-24,36.900001525878906,36.2400016784668,36.900001525878906,36.7400016784668,3801200,36.7400016784668
2020-01-27,36.84000015258789,36.209999084472656,36.27000045776367,36.75,3666700,36.75
2020-01-28,37.349998474121094,36.630001068115234,36.84000015258789,36.75,2278300,36.75
2020-01-29,37.150001525878906,36.349998474121094,36.75,36.75,2437200,36.75
2020-01-30,37.15999984741211,36.349998474121094,36.63999938964844,37.099998474121094,2099000,37.099998474121094
2020-01-31,37.08000183105469,36.61000061035156,37.029998779296875,36.7599983215332,2880400,36.7599983215332
2020-02-03,37.41999816894531,36.66999816894531,37.119998931884766,36.75,1865600,36.75
2020-02-04,37.15999984741211,36.65999984741211,37.029998779296875,36.779998779296875,2413800,36.779998779296875
2020-02-05,38.25,37.04999923706055,37.119998931884766,37.939998626708984,3596500,37.939998626708984
2020-02-06,38.470001220703125,36.810001373291016,38.130001068115234,36.900001525878906,2459900,36.900001525878906
2020-02-07,36.939998626708984,36.52000045776367,36.790000915527344,36.779998779296875,2712800,36.779998779296875
