Date,High,Low,Open,Close,Volume,Adj Close
2020-01-02,170.85000610351562,168.02000427246094,170.39999389648438,169.0,467900,169.0
2020-01-03,167.3699951171875,165.24000549316406,166.08999633789062,167.08999633789062,362500,167.08999633789062
2020-01-06,166.4499969482422,164.8699951171875,166.36000061035156,165.86000061035156,407600,165.86000061035156
2020-01-07,165.6300048828125,163.63999938964844,165.14999389648438,164.7899932861328,438200,164.7899932861328
2020-01-08,167.35000610351562,164.97000122070312,165.25,166.61000061035156,305000,166.61000061035156
2020-01-09,167.47999572753906,165.19000244140625,167.1699981689453,166.66000366210938,213500,166.66000366210938
2020-01-10,167.2100067138672,165.42999267578125,166.66000366210938,166.5500030517578,227600,166.5500030517578
2020-01-13,167.50999450683594,166.32000732421875,167.05999755859375,167.47999572753906,162300,167.47999572753906
2020-01-14,169.64999389648438,167.38999938964844,167.8000030517578,168.47000122070312,182900,168.47000122070312
2020-01-15,168.52999877929688,165.83999633789062,167.9600067138672,167.1699981689453,309700,167.1699981689453
2020-01-16,169.57000732421875,167.86000061035156,168.22999572753906,168.6699981689453,255300,168.6699981689453
2020-01-17,171.64999389648438,168.52000427246094,169.27999877929688,170.0,429000,170.0
2020-01-21,169.99000549316406,167.91000366210938,169.75,168.80999755859375,396500,168.80999755859375
2020-01-22,169.58999633789062,167.17999267578125,169.36000061035156,167.64999389648438,257200,167.64999389648438
2020-01-23,168.6199951171875,165.6199951171875,166.6699981689453,168.44000244140625,189200,168.44000244140625
2020-01-24,168.8800048828125,164.3800048828125,168.8800048828125,165.97000122070312,352800,165.97000122070312
2020-01-27,164.47999572753906,162.3699951171875,162.74000549316406,162.89999389648438,239700,162.89999389648438
2020-01-28,166.19000244140625,163.3800048828125,163.67999267578125,164.8000030517578,286200,164.8000030517578
2020-01-29,166.0,164.02999877929688,165.72000122070312,164.92999267578125,203600,164.92999267578125
2020-01-30,164.89999389648438,162.05999755859375,163.4199981689453,163.33999633789062,328300,163.33999633789062
2020-01-31,163.4600067138672,159.02000427246094,162.4199981689453,159.6300048828125,368500,159.6300048828125
2020-02-03,162.5500030517578,159.69000244140625,161.00999450683594,161.82000732421875,587300,161.82000732421875
2020-02-04,165.27999877929688,162.1199951171875,164.58999633789062,162.6199951171875,607000,162.6199951171875
2020-02-05,165.1300048828125,162.42999267578125,163.3000030517578,163.74000549316406,752300,163.74000549316406
2020-02-06,165.58999633789062,158.00999450683594,165.5500030517578,160.05999755859375,726600,160.05999755859375
2020-02-07,158.4499969482422,155.35000610351562,158.4499969482422,155.74000549316406,428300,155.74000549316406
